,filename,id,language,book_year,author_name,book_title,gender,person,length,sentences_count,average_words_per_sentence,words_count_stopless,words_count_stopped,percentage_stopped_of_stoppless,full_text_ttr,mattr_500,mattr_2000,all_pos_counts,50_most_common_nouns,50_most_common_verbs,POS_SPACE,POS_NOUN,POS_PART,POS_PRON,POS_AUX,POS_VERB,POS_DET,POS_ADP,POS_CCONJ,POS_NUM,POS_ADJ,POS_ADV,POS_PROPN,POS_PUNCT,POS_SCONJ,POS_INTJ,noun_percentage,verb_and_aux_percentage,POS_X,POS_SYM,parts_of_speech_total_count,%POS_SPACE,%POS_NOUN,%POS_PART,%POS_PRON,%POS_AUX,%POS_VERB,%POS_DET,%POS_ADP,%POS_CCONJ,%POS_NUM,%POS_ADJ,%POS_ADV,%POS_PROPN,%POS_PUNCT,%POS_SCONJ,%POS_INTJ,%POS_X,%POS_SYM
10,"EN_1795_Lewis,Matthew_TheMonk_Novel.txt",161,English,1795,"Lewis,Matthew",TheMonk,male,third,136957,9323,14.69494797811863,136997.0,55522.0,40.52789477141835,0.0644202903840398,0.5335677402337845,0.3867609339812548,"[['DET', 12776], ['NOUN', 27028], ['ADP', 15211], ['PROPN', 2614], ['VERB', 20572], ['PUNCT', 10676], ['ADJ', 8267], ['CCONJ', 5248], ['PRON', 22252], ['INTJ', 305], ['SCONJ', 3978], ['AUX', 8245], ['PART', 3878], ['ADV', 6271], ['NUM', 493], ['X', 51]]","[('ambrosio', 188), ('eyes', 184), ('heart', 182), ('agnes', 181), ('moment', 174), ('hand', 173), ('time', 162), ('door', 153), ('lorenzo', 152), ('bosom', 127), ('night', 127), ('voice', 120), ('life', 114), ('day', 104), ('convent', 102), ('length', 100), ('power', 98), ('death', 98), ('nuns', 98), ('bed', 96), ('world', 90), ('monk', 87), ('man', 86), ('means', 84), ('father', 81), ('arms', 79), ('chamber', 76), ('matilda', 76), ('tis', 75), ('woman', 74), ('lady', 74), ('mind', 74), ('silence', 73), ('head', 72), ('friend', 72), ('prioress', 72), ('room', 72), ('sister', 70), ('mother', 70), ('hour', 68), ('place', 68), ('words', 67), ('air', 67), ('castle', 66), ('abbot', 66), ('love', 65), ('passion', 65), ('soul', 64), ('eye', 63), ('idea', 62)]","[('said', 218), ('made', 166), ('had', 159), ('seemed', 146), ('have', 141), ('heard', 136), ('found', 135), ('know', 112), ('let', 103), ('make', 100), ('see', 89), ('took', 85), ('left', 85), ('take', 84), ('felt', 80), ('think', 80), ('continued', 78), ('replied', 76), ('followed', 74), ('saw', 73), ('gave', 71), ('quit', 70), ('hastened', 69), ('give', 69), ('drew', 69), ('find', 67), ('quitted', 66), ('feel', 66), ('thought', 64), ('appeared', 64), ('cried', 64), ('hear', 63), ('say', 61), ('returned', 61), ('received', 60), ('threw', 59), ('stood', 59), ('looked', 58), ('knew', 58), ('come', 57), ('obliged', 56), ('presented', 55), ('seen', 54), ('passed', 53), ('put', 53), ('leave', 52), ('entered', 52), ('placed', 51), ('convinced', 51), ('resolved', 51)]",0.0,27028.0,3878.0,22252.0,8245.0,20572.0,12776.0,15211.0,5248.0,493.0,8267.0,6271.0,2614.0,10676.0,3978.0,305.0,18.279,13.913,51.0,0.0,147865.0,0.0,18.279,2.623,15.049,5.576,13.913,8.64,10.287,3.549,0.333,5.591,4.241,1.768,7.22,2.69,0.206,0.034,0.0
11,"EN_1796_Bonhote,Elizabeth_BungayCastle_Novel.txt",162,English,1796,"Bonhote,Elizabeth",BungayCastle,female,third,86392,2785,31.126032315978456,86395.0,34410.0,39.82869379014989,0.0853598072111337,0.5341960152154897,0.3825832192427314,"[['ADJ', 6541], ['NOUN', 16247], ['PUNCT', 3346], ['DET', 8393], ['ADP', 10239], ['PROPN', 1395], ['NUM', 359], ['VERB', 12336], ['PRON', 11604], ['CCONJ', 4114], ['ADV', 4626], ['AUX', 5740], ['SCONJ', 2112], ['PART', 2781], ['INTJ', 61], ['X', 123]]","[('roseline', 215), ('baron', 189), ('time', 151), ('castle', 141), ('life', 123), ('father', 122), ('friend', 106), ('heart', 104), ('madeline', 103), ('mind', 95), ('man', 94), ('moment', 93), ('one', 85), ('hand', 84), ('world', 83), ('lady', 77), ('nature', 73), ('day', 72), ('people', 70), ('happiness', 69), ('place', 68), ('family', 64), ('feelings', 64), ('willows', 64), ('son', 63), ('door', 61), ('eyes', 59), ('love', 59), ('master', 58), ('part', 54), ('situation', 53), ('prisoner', 52), ('lover', 51), ('party', 51), ('daughter', 51), ('night', 49), ('room', 49), ('albert', 49), ('brother', 45), ('clavering', 45), ('voice', 43), ('attention', 43), ('way', 43), ('friends', 43), ('power', 42), ('sister', 42), ('nunnery', 42), ('order', 42), ('fears', 42), ('apartment', 42)]","[('said', 194), ('had', 181), ('made', 115), ('found', 113), ('make', 102), ('saw', 86), ('think', 83), ('see', 82), ('have', 80), ('appeared', 72), ('take', 68), ('felt', 66), ('knew', 64), ('thought', 63), ('give', 61), ('left', 56), ('determined', 55), ('cried', 55), ('heard', 54), ('find', 54), ('replied', 54), ('seeing', 52), ('took', 52), ('know', 49), ('led', 47), ('gave', 46), ('given', 46), ('do', 45), ('let', 45), ('seen', 44), ('put', 43), ('came', 42), ('wished', 39), ('informed', 39), ('become', 39), ('brought', 39), ('leave', 39), ('told', 39), ('called', 37), ('go', 37), ('became', 37), ('looked', 35), ('seemed', 35), ('lost', 34), ('met', 34), ('received', 34), ('hope', 34), ('return', 33), ('went', 33), ('promised', 33)]",0.0,16247.0,2781.0,11604.0,5740.0,12336.0,8393.0,10239.0,4114.0,359.0,6541.0,4626.0,1395.0,3346.0,2112.0,61.0,18.049,13.704,123.0,0.0,90017.0,0.0,18.049,3.089,12.891,6.377,13.704,9.324,11.375,4.57,0.399,7.266,5.139,1.55,3.717,2.346,0.068,0.137,0.0
12,"EN_1796_Burney,Fanny_Camilla_Novel.txt",163,English,1796,"Burney,Fanny",Camilla,female,third,356088,18418,19.35888804430449,356432.0,138263.0,38.79084930645958,0.0398723188214735,0.5331414888177737,0.3739842121891099,"[['PROPN', 12426], ['NOUN', 61510], ['CCONJ', 14423], ['DET', 29804], ['ADP', 39556], ['PUNCT', 22851], ['PRON', 55126], ['VERB', 52574], ['ADJ', 24629], ['AUX', 22529], ['ADV', 23319], ['SCONJ', 10831], ['NUM', 1440], ['PART', 11594], ['X', 37], ['INTJ', 1054]]","[('camilla', 1958), ('edgar', 722), ('eugenia', 592), ('time', 508), ('man', 379), ('thing', 330), ('lady', 328), ('moment', 327), ('room', 323), ('mind', 322), ('heart', 319), ('way', 313), ('father', 293), ('hand', 293), ('eyes', 293), ('life', 290), ('lionel', 274), ('uncle', 253), ('house', 240), ('day', 233), ('brother', 225), ('sister', 222), ('pleasure', 222), ('sir', 215), ('cleves', 212), ('letter', 204), ('mother', 199), ('friend', 196), ('voice', 184), ('baronet', 183), ('person', 183), ('gentleman', 183), ('morning', 182), ('door', 182), ('place', 177), ('sight', 176), ('world', 175), ('party', 170), ('margland', 159), ('head', 156), ('character', 153), ('word', 153), ('happiness', 150), ('manner', 150), ('hands', 144), ('carriage', 141), ('family', 139), ('honour', 136), ('beauty', 136), ('one', 133)]","[('said', 1069), ('cried', 780), ('had', 568), ('made', 540), ('have', 523), ('see', 504), ('know', 488), ('make', 452), ('take', 420), ('think', 404), ('thought', 396), ('say', 348), ('s', 345), ('come', 345), ('do', 334), ('saw', 329), ('go', 318), ('give', 299), ('answered', 291), ('heard', 257), ('seemed', 255), ('tell', 252), ('let', 248), ('felt', 236), ('found', 232), ('took', 230), ('looked', 223), ('called', 208), ('put', 207), ('came', 204), ('gave', 199), ('left', 193), ('knew', 192), ('look', 192), ('miss', 189), ('speak', 189), ('brought', 180), ('find', 180), ('went', 175), ('seen', 172), ('hope', 172), ('hear', 168), ('told', 163), ('going', 154), ('believe', 144), ('received', 141), ('done', 140), ('got', 136), ('returned', 136), ('added', 132)]",0.0,61510.0,11594.0,55126.0,22529.0,52574.0,29804.0,39556.0,14423.0,1440.0,24629.0,23319.0,12426.0,22851.0,10831.0,1054.0,16.031,13.702,37.0,0.0,383703.0,0.0,16.031,3.022,14.367,5.871,13.702,7.767,10.309,3.759,0.375,6.419,6.077,3.238,5.955,2.823,0.275,0.01,0.0
13,"EN_1796_Hays,Mary_EmmaCourtney_Novel.txt",164,English,1796,"Hays,Mary",EmmaCourtney,female,first,62704,2925,21.54905982905983,62731.0,26427.0,42.12749677193094,0.1232220724649171,0.5532028258159485,0.412598770183072,"[['NOUN', 12635], ['ADP', 7656], ['PROPN', 1038], ['PRON', 10019], ['AUX', 4132], ['VERB', 8877], ['DET', 5807], ['ADJ', 4854], ['ADV', 2757], ['PART', 1848], ['CCONJ', 2743], ['PUNCT', 4407], ['SCONJ', 1251], ['INTJ', 81], ['NUM', 218], ['X', 8], ['SYM', 1]]","[('mind', 230), ('heart', 191), ('friend', 99), ('time', 87), ('life', 75), ('man', 73), ('nature', 65), ('affection', 63), ('reason', 60), ('hand', 60), ('eyes', 59), ('moment', 58), ('situation', 58), ('chapter', 52), ('world', 50), ('feelings', 47), ('spirits', 47), ('day', 46), ('affections', 45), ('character', 45), ('family', 45), ('montague', 45), ('letter', 44), ('happiness', 43), ('length', 43), ('house', 43), ('truth', 42), ('woman', 41), ('conduct', 41), ('principles', 40), ('pleasure', 40), ('tears', 40), ('emotions', 40), ('tenderness', 39), ('virtue', 39), ('mother', 38), ('voice', 38), ('soul', 37), ('tender', 36), ('room', 35), ('state', 35), ('subject', 35), ('passion', 34), ('strength', 34), ('countenance', 33), ('confidence', 33), ('society', 33), ('days', 32), ('circumstances', 32), ('spirit', 32)]","[('had', 107), ('said', 85), ('have', 68), ('seemed', 58), ('received', 51), ('felt', 49), ('appeared', 47), ('feel', 46), ('make', 45), ('made', 45), ('think', 41), ('took', 39), ('say', 39), ('know', 38), ('returned', 36), ('gave', 35), ('passed', 34), ('became', 33), ('let', 32), ('love', 31), ('continued', 30), ('informed', 29), ('sunk', 28), ('added', 28), ('take', 27), ('give', 26), ('do', 26), ('quitted', 26), ('left', 25), ('tell', 25), ('expressed', 25), ('observed', 24), ('given', 24), ('speak', 24), ('call', 23), ('thought', 23), ('spoke', 23), ('replied', 23), ('sought', 23), ('see', 23), ('suffer', 22), ('loved', 22), ('called', 22), ('read', 22), ('found', 22), ('affected', 22), ('become', 22), ('perceive', 21), ('is', 21), ('allow', 21)]",0.0,12635.0,1848.0,10019.0,4132.0,8877.0,5807.0,7656.0,2743.0,218.0,4854.0,2757.0,1038.0,4407.0,1251.0,81.0,18.491,12.991,8.0,1.0,68332.0,0.0,18.491,2.704,14.662,6.047,12.991,8.498,11.204,4.014,0.319,7.104,4.035,1.519,6.449,1.831,0.119,0.012,0.001
14,"EN_1797_Foster,HannahWebster_TheCoquette_Novel.txt",165,English,1797,"Foster,HannahWebster",TheCoquette,female,first,52925,3499,15.130894541297511,52925.0,20006.0,37.80066131317903,0.1005214040125439,0.5301768665967695,0.3693987631294671,"[['DET', 4110], ['NOUN', 9366], ['PUNCT', 3896], ['CCONJ', 2416], ['ADP', 5571], ['PROPN', 1623], ['VERB', 7450], ['PART', 1683], ['ADJ', 3437], ['PRON', 9472], ['ADV', 2659], ['AUX', 3855], ['SCONJ', 1514], ['INTJ', 89], ['NUM', 104], ['X', 1]]","[('eliza', 128), ('mind', 109), ('friend', 97), ('man', 94), ('sanford', 94), ('life', 86), ('friends', 85), ('time', 84), ('heart', 79), ('letter', 76), ('love', 65), ('happiness', 63), ('mamma', 62), ('company', 61), ('hand', 60), ('society', 57), ('friendship', 53), ('day', 53), ('pleasure', 50), ('subject', 47), ('lady', 39), ('situation', 39), ('conversation', 38), ('idea', 38), ('wife', 37), ('character', 37), ('connection', 36), ('honor', 36), ('conduct', 36), ('affection', 35), ('one', 34), ('attention', 34), ('virtue', 34), ('evening', 33), ('part', 32), ('reason', 30), ('house', 30), ('leave', 30), ('favor', 28), ('present', 28), ('tomorrow', 27), ('mother', 26), ('enjoyment', 26), ('taste', 26), ('eye', 26), ('manners', 26), ('state', 26), ('person', 26), ('girl', 26), ('resolution', 26)]","[('said', 166), ('have', 103), ('know', 89), ('had', 74), ('told', 68), ('think', 66), ('let', 57), ('hope', 55), ('wish', 51), ('see', 50), ('say', 48), ('believe', 46), ('found', 45), ('has', 42), ('find', 42), ('went', 39), ('received', 38), ('took', 38), ('miss', 37), ('make', 36), ('take', 36), ('do', 33), ('write', 33), ('returned', 33), ('give', 32), ('leave', 32), ('go', 32), ('gave', 30), ('made', 29), ('call', 26), ('enjoy', 25), ('tell', 24), ('wished', 24), ('appeared', 24), ('left', 24), ('called', 23), ('bear', 23), ('thought', 22), ('expect', 22), ('retired', 22), ('replied', 22), ('come', 22), ('become', 21), ('return', 21), ('entered', 21), ('going', 21), ('feel', 20), ('heard', 20), ('hear', 20), ('own', 20)]",0.0,9366.0,1683.0,9472.0,3855.0,7450.0,4110.0,5571.0,2416.0,104.0,3437.0,2659.0,1623.0,3896.0,1514.0,89.0,16.361,13.014,1.0,0.0,57246.0,0.0,16.361,2.94,16.546,6.734,13.014,7.18,9.732,4.22,0.182,6.004,4.645,2.835,6.806,2.645,0.155,0.002,0.0
15,"EN_1798_Brown,CharlesBrockden_Wieland_Novel.txt",166,English,1798,"Brown,CharlesBrockden",Wieland,male,first,82291,5475,15.035068493150684,82293.0,31698.0,38.51846451095476,0.0903546392253581,0.5156474025180358,0.3834209251649639,"[['NOUN', 16700], ['PUNCT', 6185], ['CCONJ', 3632], ['DET', 8004], ['ADJ', 5026], ['ADP', 9782], ['PROPN', 616], ['ADV', 3462], ['VERB', 10757], ['AUX', 6814], ['PART', 2503], ['PRON', 12935], ['SCONJ', 1924], ['NUM', 223], ['X', 5], ['INTJ', 71]]","[('time', 140), ('brother', 126), ('pleyel', 118), ('voice', 103), ('eyes', 100), ('mind', 99), ('house', 98), ('door', 96), ('death', 93), ('chamber', 88), ('moment', 85), ('thoughts', 83), ('carwin', 82), ('wieland', 80), ('life', 80), ('man', 76), ('power', 74), ('place', 72), ('heart', 69), ('scene', 66), ('means', 66), ('hour', 65), ('hand', 65), ('interview', 62), ('length', 60), ('purpose', 60), ('words', 59), ('silence', 55), ('state', 54), ('closet', 52), ('danger', 51), ('wife', 50), ('light', 50), ('thou', 49), ('brothers', 48), ('night', 45), ('end', 45), ('fate', 44), ('friend', 44), ('cause', 43), ('safety', 43), ('belief', 42), ('nature', 42), ('attention', 41), ('way', 41), ('degree', 40), ('one', 40), ('knowledge', 40), ('tale', 39), ('father', 39)]","[('made', 121), ('had', 120), ('said', 97), ('heard', 71), ('found', 65), ('passed', 59), ('returned', 58), ('seemed', 52), ('left', 48), ('know', 46), ('make', 44), ('appeared', 44), ('come', 42), ('uttered', 42), ('took', 39), ('seen', 38), ('knew', 38), ('produced', 38), ('was', 37), ('have', 36), ('go', 36), ('entered', 35), ('occurred', 35), ('saw', 35), ('gave', 34), ('think', 33), ('gone', 33), ('called', 31), ('see', 31), ('thought', 31), ('looked', 30), ('done', 29), ('set', 28), ('led', 28), ('let', 28), ('given', 28), ('return', 28), ('stood', 28), ('became', 27), ('received', 27), ('turned', 27), ('remained', 27), ('give', 27), ('take', 27), ('put', 26), ('believe', 26), ('listened', 26), ('employed', 25), ('taken', 25), ('opened', 25)]",0.0,16700.0,2503.0,12935.0,6814.0,10757.0,8004.0,9782.0,3632.0,223.0,5026.0,3462.0,616.0,6185.0,1924.0,71.0,18.84,12.136,5.0,0.0,88639.0,0.0,18.84,2.824,14.593,7.687,12.136,9.03,11.036,4.098,0.252,5.67,3.906,0.695,6.978,2.171,0.08,0.006,0.0
16,"EN_1798_Wollstonecraft,Mary_Maria_Novel.txt",167,English,1798,"Wollstonecraft,Mary",Maria,female,third,44506,1695,26.327433628318584,44507.0,17932.0,40.290291414833625,0.1384867093997938,0.5440652779981913,0.4032166404655128,"[['PROPN', 551], ['CCONJ', 1710], ['DET', 4223], ['NOUN', 8864], ['ADP', 5601], ['VERB', 6747], ['AUX', 2703], ['ADJ', 2854], ['PRON', 6365], ['PUNCT', 2476], ['ADV', 2090], ['PART', 1759], ['SCONJ', 1175], ['NUM', 184], ['INTJ', 29], ['X', 2]]","[('heart', 86), ('mind', 83), ('child', 72), ('woman', 70), ('life', 68), ('husband', 67), ('man', 57), ('house', 56), ('mother', 52), ('women', 51), ('world', 47), ('time', 44), ('soul', 42), ('eyes', 40), ('moment', 39), ('father', 39), ('situation', 38), ('imagination', 37), ('society', 36), ('state', 36), ('maria', 35), ('affection', 35), ('love', 34), ('part', 33), ('friend', 31), ('reason', 31), ('day', 31), ('uncle', 31), ('nature', 30), ('place', 29), ('men', 29), ('circumstances', 27), ('emotions', 27), ('conduct', 27), ('character', 27), ('country', 27), ('hand', 26), ('bed', 25), ('family', 25), ('darnford', 25), ('money', 25), ('misery', 24), ('head', 24), ('feelings', 24), ('respect', 24), ('pleasure', 24), ('husbands', 24), ('fortune', 23), ('manner', 22), ('thought', 21)]","[('had', 137), ('made', 69), ('seemed', 67), ('have', 58), ('thought', 47), ('left', 44), ('felt', 42), ('make', 40), ('began', 36), ('came', 34), ('gave', 33), ('take', 33), ('give', 30), ('became', 30), ('let', 29), ('see', 28), ('allowed', 27), ('knew', 27), ('found', 27), ('took', 27), ('said', 26), ('brought', 26), ('wished', 26), ('appeared', 25), ('determined', 22), ('led', 22), ('know', 22), ('put', 21), ('feel', 21), ('go', 21), ('heard', 20), ('think', 20), ('turned', 20), ('returned', 20), ('obliged', 19), ('termed', 19), ('love', 19), ('received', 18), ('promised', 18), ('sent', 18), ('come', 17), ('discovered', 17), ('say', 17), ('lost', 17), ('rendered', 16), ('was', 16), ('grew', 16), ('keep', 15), ('told', 15), ('met', 15)]",0.0,8864.0,1759.0,6365.0,2703.0,6747.0,4223.0,5601.0,1710.0,184.0,2854.0,2090.0,551.0,2476.0,1175.0,29.0,18.727,14.254,2.0,0.0,47333.0,0.0,18.727,3.716,13.447,5.711,14.254,8.922,11.833,3.613,0.389,6.03,4.416,1.164,5.231,2.482,0.061,0.004,0.0
17,"EN_1799_Brown,CharlesBrockden_ArthurMervyn_Novel.txt",168,English,1799,"Brown,CharlesBrockden",ArthurMervyn,male,first,148810,9629,15.46515733721051,148819.0,55982.0,37.61750851705764,0.0673038817278693,0.5146901697016901,0.3804199675921415,"[['PROPN', 1514], ['PUNCT', 10990], ['CCONJ', 7324], ['NOUN', 28898], ['ADP', 17256], ['DET', 13761], ['PRON', 23395], ['AUX', 12064], ['ADJ', 9467], ['VERB', 19861], ['PART', 4920], ['SCONJ', 3581], ['ADV', 6580], ['NUM', 553], ['INTJ', 106], ['X', 4]]","[('time', 262), ('house', 254), ('friend', 166), ('welbeck', 156), ('man', 145), ('moment', 136), ('door', 136), ('city', 132), ('means', 130), ('life', 122), ('condition', 119), ('eyes', 113), ('death', 111), ('hand', 109), ('mind', 108), ('family', 105), ('heart', 103), ('length', 103), ('place', 102), ('person', 102), ('situation', 100), ('father', 98), ('knowledge', 97), ('thoughts', 95), ('purpose', 89), ('power', 86), ('way', 85), ('room', 85), ('youth', 81), ('truth', 81), ('end', 80), ('one', 79), ('day', 79), ('wife', 78), ('name', 77), ('girl', 77), ('attention', 76), ('woman', 76), ('lady', 76), ('reason', 75), ('chamber', 73), ('money', 73), ('mother', 71), ('hour', 70), ('state', 70), ('others', 69), ('words', 67), ('fate', 67), ('conduct', 66), ('cause', 66)]","[('said', 267), ('had', 262), ('made', 200), ('know', 148), ('found', 147), ('have', 143), ('left', 115), ('seemed', 105), ('knew', 104), ('make', 101), ('come', 94), ('think', 92), ('appeared', 86), ('go', 85), ('take', 85), ('tell', 85), ('was', 84), ('see', 84), ('entered', 78), ('thought', 78), ('put', 76), ('passed', 75), ('leave', 74), ('came', 73), ('led', 73), ('seen', 71), ('heard', 69), ('let', 68), ('do', 68), ('received', 65), ('give', 62), ('gave', 59), ('told', 59), ('saw', 57), ('say', 57), ('occurred', 56), ('continued', 56), ('looked', 56), ('done', 55), ('return', 54), ('returned', 53), ('respecting', 52), ('mentioned', 50), ('find', 50), ('given', 49), ('took', 48), ('answered', 47), ('called', 46), ('discovered', 46), ('placed', 46)]",0.0,28898.0,4920.0,23395.0,12064.0,19861.0,13761.0,17256.0,7324.0,553.0,9467.0,6580.0,1514.0,10990.0,3581.0,106.0,18.03,12.392,4.0,0.0,160274.0,0.0,18.03,3.07,14.597,7.527,12.392,8.586,10.767,4.57,0.345,5.907,4.105,0.945,6.857,2.234,0.066,0.002,0.0
18,"EN_1800_Edgeworth,Maria_CastleRackrent_Novel.txt",169,English,1800,"Edgeworth,Maria",CastleRackrent,female,first,35578,1279,27.843627834245503,35632.0,12559.0,35.246407723394704,0.1196033819274739,0.4766496495926099,0.3190590738646441,"[['NOUN', 6565], ['ADP', 4339], ['PROPN', 982], ['VERB', 4656], ['DET', 3464], ['AUX', 2179], ['CCONJ', 1889], ['PRON', 5513], ['ADJ', 2181], ['PUNCT', 1815], ['SCONJ', 1045], ['ADV', 1837], ['PART', 987], ['NUM', 179], ['X', 15], ['INTJ', 88]]","[('lady', 126), ('honour', 109), ('time', 83), ('master', 82), ('man', 79), ('rackrent', 68), ('house', 54), ('family', 48), ('day', 48), ('son', 42), ('friends', 41), ('country', 41), ('morning', 39), ('money', 38), ('way', 38), ('thady', 36), ('glossary', 36), ('castle', 35), ('night', 31), ('gentleman', 30), ('head', 29), ('years', 28), ('estate', 28), ('word', 28), ('tenants', 27), ('dear', 27), ('thing', 26), ('people', 25), ('things', 25), ('life', 24), ('year', 24), ('horse', 24), ('editor', 23), ('land', 23), ('masters', 23), ('town', 22), ('company', 22), ('sir', 20), ('gentlemen', 20), ('health', 20), ('hand', 20), ('funeral', 20), ('rent', 20), ('heart', 19), ('door', 19), ('face', 19), ('deal', 19), ('agent', 19), ('hands', 18), ('part', 18)]","[('says', 172), ('had', 122), ('said', 120), ('see', 98), ('have', 66), ('came', 63), ('do', 59), ('know', 55), ('say', 55), ('made', 52), ('went', 44), ('was', 43), ('take', 38), ('thought', 37), ('put', 36), ('make', 36), ('s', 36), ('go', 35), ('think', 34), ('used', 31), ('took', 31), ('did', 29), ('get', 29), ('hear', 28), ('got', 28), ('told', 27), ('come', 27), ('brought', 27), ('saw', 26), ('set', 25), ('knew', 24), ('tell', 24), ('sent', 24), ('coming', 23), ('let', 23), ('left', 23), ('pay', 23), ('called', 22), ('heard', 22), ('m', 22), ('going', 22), ('gave', 21), ('taken', 19), ('telling', 18), ('speak', 18), ('done', 17), ('give', 17), ('paid', 16), ('look', 15), ('seeing', 15)]",0.0,6565.0,987.0,5513.0,2179.0,4656.0,3464.0,4339.0,1889.0,179.0,2181.0,1837.0,982.0,1815.0,1045.0,88.0,17.398,12.339,15.0,0.0,37734.0,0.0,17.398,2.616,14.61,5.775,12.339,9.18,11.499,5.006,0.474,5.78,4.868,2.602,4.81,2.769,0.233,0.04,0.0
19,"EN_1801_Edgeworth,Maria_Belinda_Novel.txt",170,English,1801,"Edgeworth,Maria",Belinda,female,third,177692,10797,16.504677225155135,177745.0,67544.0,38.00050634335705,0.056935166994106,0.487759551029845,0.3327579548228606,"[['PROPN', 8908], ['PUNCT', 12884], ['ADP', 19008], ['NOUN', 31932], ['DET', 14185], ['ADJ', 10903], ['VERB', 24868], ['PRON', 29248], ['AUX', 13496], ['CCONJ', 6573], ['PART', 5457], ['SCONJ', 6288], ['ADV', 9152], ['NUM', 731], ['X', 71], ['INTJ', 520], ['SYM', 68]]","[('lady', 1336), ('delacour', 899), ('clarence', 570), ('hervey', 344), ('time', 296), ('man', 295), ('thing', 289), ('portman', 286), ('ladyship', 246), ('friend', 211), ('world', 210), ('mind', 199), ('woman', 193), ('love', 169), ('room', 165), ('day', 159), ('dear', 158), ('hand', 155), ('life', 143), ('delacours', 143), ('eyes', 131), ('letter', 128), ('heart', 128), ('helena', 128), ('manner', 124), ('way', 124), ('girl', 114), ('moment', 113), ('door', 109), ('morning', 108), ('character', 105), ('people', 103), ('power', 103), ('house', 102), ('night', 100), ('gentleman', 98), ('person', 94), ('words', 93), ('voice', 92), ('happiness', 92), ('things', 91), ('honour', 91), ('conversation', 89), ('opinion', 88), ('word', 82), ('reason', 81), ('instant', 81), ('friends', 80), ('child', 80), ('picture', 80)]","[('said', 1281), ('have', 461), ('had', 364), ('know', 338), ('see', 317), ('think', 267), ('thought', 221), ('make', 219), ('go', 218), ('do', 217), ('say', 216), ('cried', 216), ('tell', 215), ('made', 205), ('let', 185), ('heard', 171), ('give', 166), ('come', 157), ('has', 152), ('believe', 149), ('take', 145), ('came', 142), ('saw', 138), ('left', 131), ('told', 128), ('seen', 126), ('put', 124), ('went', 119), ('hear', 119), ('miss', 117), ('speak', 112), ('going', 109), ('look', 105), ('continued', 103), ('wish', 100), ('hope', 99), ('knew', 98), ('s', 98), ('read', 97), ('leave', 96), ('took', 87), ('looked', 85), ('love', 85), ('find', 84), ('found', 84), ('was', 80), ('felt', 80), ('gave', 80), ('called', 79), ('spoke', 73)]",0.0,31932.0,5457.0,29248.0,13496.0,24868.0,14185.0,19008.0,6573.0,731.0,10903.0,9152.0,8908.0,12884.0,6288.0,520.0,16.435,12.799,71.0,68.0,194292.0,0.0,16.435,2.809,15.054,6.946,12.799,7.301,9.783,3.383,0.376,5.612,4.71,4.585,6.631,3.236,0.268,0.037,0.035
