,book_title,book_year,author_name,words_count_stopless,words_count_stopped,percentage_stopped_of_stoppless,sentences_count,average_words_per_sentence,full_text_ttr,mattr_500,mattr_2000,all_pos_counts,50_most_common_nouns,50_most_common_verbs,POS_PUNCT,POS_NOUN,POS_DET,POS_ADJ,POS_VERB,POS_SCONJ,POS_ADP,POS_AUX,POS_PART,POS_CCONJ,POS_ADV,POS_PROPN,POS_PRON,POS_NUM,POS_INTJ,POS_X,noun_percentage,verb_and_aux_percentage,POS_SYM,parts_of_speech_total_count,%POS_PUNCT,%POS_NOUN,%POS_DET,%POS_ADJ,%POS_VERB,%POS_SCONJ,%POS_ADP,%POS_AUX,%POS_PART,%POS_CCONJ,%POS_ADV,%POS_PROPN,%POS_PRON,%POS_NUM,%POS_INTJ,%POS_X,%POS_SYM
43,St_Martin's_Eve,1866,Ellen_Wood,183458.0,69949.0,38.12807291042091,16399.0,11.19336544911275,0.057430812813249,0.5036717159853632,0.3431401732750934,"[['PROPN', 15402], ['DET', 22068], ['ADJ', 10813], ['NOUN', 27703], ['PUNCT', 15266], ['ADP', 19208], ['AUX', 12772], ['ADV', 11498], ['VERB', 28991], ['CCONJ', 6513], ['NUM', 1043], ['PART', 5349], ['PRON', 20582], ['SCONJ', 4590], ['X', 107], ['INTJ', 546]]","[('honour', 297), ('time', 270), ('room', 262), ('day', 231), ('child', 228), ('eyes', 217), ('one', 203), ('prance', 199), ('face', 187), ('way', 178), ('door', 173), ('hand', 161), ('man', 158), ('words', 150), ('mother', 144), ('life', 143), ('heart', 143), ('love', 135), ('things', 133), ('night', 132), ('adeline', 132), ('wife', 127), ('house', 119), ('moment', 116), ('morning', 113), ('thing', 112), ('place', 109), ('mistress', 106), ('word', 105), ('world', 104), ('woman', 102), ('wafer', 100), ('mind', 98), ('death', 97), ('girl', 97), ('hands', 97), ('head', 97), ('hall', 92), ('alnwick', 91), ('evening', 90), ('days', 89), ('lady', 88), ('daughter', 84), ('servants', 83), ('manner', 82), ('boy', 82), ('surgeon', 81), ('side', 80), ('letter', 80), ('nurse', 79)]","[('would', 698), ('said', 577), ('could', 574), ('rose', 547), ('will', 487), ('should', 384), ('know', 344), ('might', 332), ('see', 321), ('must', 315), ('came', 307), ('can', 286), ('come', 276), ('think', 275), ('say', 232), ('went', 229), ('may', 226), ('go', 215), ('tell', 197), ('saw', 195), ('shall', 192), ('thought', 191), ('seemed', 182), ('take', 176), ('looked', 170), ('asked', 159), ('took', 158), ('left', 151), ('heard', 149), ('made', 149), ('s', 148), ('turned', 134), ('put', 132), ('done', 132), ('going', 130), ('knew', 128), ('gone', 126), ('told', 124), ('spoke', 121), ('taken', 120), ('look', 117), ('sat', 113), ('seen', 110), ('let', 110), ('answered', 110), ('make', 106), ('speak', 104), ('like', 101), ('give', 99), ('cried', 95)]",15266.0,27703.0,22068.0,10813.0,28991.0,4590.0,19208.0,12772.0,5349.0,6513.0,11498.0,15402.0,20582.0,1043.0,546.0,107.0,13.684,14.32,0.0,202451.0,7.541,13.684,10.9,5.341,14.32,2.267,9.488,6.309,2.642,3.217,5.679,7.608,10.166,0.515,0.27,0.053,0.0
44,The_Agony_Column,1916,Earl_Der_Biggers,24909.0,9518.0,38.21108836163636,1909.0,13.050811943425876,0.1500361242674801,0.5211863198853196,0.3599133536984536,"[['PUNCT', 2050], ['PRON', 2959], ['NUM', 162], ['NOUN', 4273], ['ADV', 1616], ['ADP', 2878], ['PROPN', 1034], ['SCONJ', 602], ['ADJ', 1559], ['AUX', 1384], ['VERB', 3808], ['DET', 3444], ['PART', 696], ['CCONJ', 679], ['X', 1], ['INTJ', 51]]","[('man', 88), ('captain', 75), ('letter', 70), ('morning', 44), ('night', 44), ('inspector', 44), ('room', 41), ('time', 40), ('eyes', 38), ('day', 35), ('rooms', 30), ('mystery', 30), ('lady', 30), ('girl', 29), ('moment', 27), ('face', 27), ('column', 26), ('fraserfreer', 26), ('colonel', 26), ('mail', 25), ('friend', 25), ('hughes', 25), ('way', 24), ('door', 24), ('father', 24), ('heart', 23), ('garden', 23), ('woman', 23), ('boy', 21), ('war', 20), ('mind', 20), ('days', 18), ('voice', 18), ('terrace', 17), ('evening', 17), ('desk', 17), ('matter', 17), ('brother', 17), ('city', 16), ('study', 16), ('thing', 16), ('letters', 16), ('men', 16), ('hand', 15), ('knife', 15), ('table', 14), ('romance', 14), ('head', 14), ('end', 14), ('hour', 14)]","[('said', 127), ('would', 70), ('will', 62), ('came', 60), ('went', 60), ('could', 52), ('know', 48), ('shall', 41), ('go', 40), ('must', 39), ('say', 38), ('see', 37), ('may', 37), ('can', 33), ('should', 29), ('made', 29), ('tell', 29), ('come', 28), ('’s', 27), ('answered', 26), ('’ll', 26), ('told', 25), ('turned', 24), ('heard', 24), ('sat', 23), ('began', 23), ('’m', 23), ('read', 22), ('going', 22), ('found', 21), ('thought', 20), ('got', 20), ('saw', 20), ('knew', 19), ('looked', 19), ('think', 19), ('might', 18), ('write', 18), ('felt', 18), ('walked', 18), ('make', 18), ('let', 18), ('brought', 17), ('waiting', 16), ('called', 16), ('put', 16), ('stood', 16), ('take', 16), ('happened', 16), ('left', 15)]",2050.0,4273.0,3444.0,1559.0,3808.0,602.0,2878.0,1384.0,696.0,679.0,1616.0,1034.0,2959.0,162.0,51.0,1.0,15.712,14.002,0.0,27196.0,7.538,15.712,12.664,5.732,14.002,2.214,10.582,5.089,2.559,2.497,5.942,3.802,10.88,0.596,0.188,0.004,0.0
45,The_Cross_of_Honor,1864,Annie_Thomas,63236.0,24573.0,38.85919412992599,3341.0,18.90721340915893,0.1280219257944932,0.5269783625824854,0.3760888945241601,"[['PROPN', 3113], ['DET', 8121], ['NOUN', 10813], ['ADP', 7142], ['AUX', 3785], ['VERB', 9346], ['ADV', 4416], ['ADJ', 4522], ['CCONJ', 2720], ['PUNCT', 4447], ['PRON', 6394], ['SCONJ', 1693], ['NUM', 289], ['PART', 1848], ['INTJ', 215], ['X', 52]]","[('cross', 289), ('p.', 251), ('beatrice', 201), ('honor', 176), ('man', 130), ('time', 100), ('tierney', 92), ('heart', 88), ('thing', 76), ('one', 75), ('captain', 72), ('love', 68), ('things', 67), ('eyes', 67), ('cousin', 65), ('hand', 64), ('woman', 63), ('morning', 62), ('room', 62), ('life', 55), ('mother', 55), ('face', 50), ('way', 49), ('father', 45), ('head', 44), ('words', 44), ('girl', 40), ('world', 39), ('lady', 39), ('people', 38), ('day', 37), ('friend', 37), ('name', 36), ('dog', 36), ('papa', 35), ('fact', 35), ('house', 33), ('forests', 33), ('mind', 33), ('home', 33), ('aunt', 32), ('evening', 32), ('son', 31), ('men', 31), ('letter', 30), ('night', 30), ('women', 30), ('place', 29), ('fellow', 29), ('daughter', 28)]","[('would', 337), ('said', 246), ('could', 185), ('will', 181), ('come', 124), ('go', 118), ('made', 111), ('should', 104), ('say', 96), ('see', 96), ('must', 95), ('think', 90), ('can', 87), ('know', 81), ('thought', 80), ('tell', 70), ('came', 68), ('asked', 64), ('going', 63), ('may', 63), ('take', 62), ('shall', 61), ('s', 58), ('went', 57), ('might', 52), ('put', 51), ('make', 48), ('felt', 47), ('give', 46), ('look', 45), ('gave', 44), ('like', 44), ('done', 41), ('told', 40), ('looked', 39), ('found', 39), ('saw', 38), ('loved', 38), ('feel', 37), ('want', 37), ('wo', 37), ('let', 35), ('having', 34), ('heard', 33), ('took', 31), ('ing', 30), ('stood', 30), ('knew', 30), ('given', 30), ('ask', 29)]",4447.0,10813.0,8121.0,4522.0,9346.0,1693.0,7142.0,3785.0,1848.0,2720.0,4416.0,3113.0,6394.0,289.0,215.0,52.0,15.69,13.561,0.0,68916.0,6.453,15.69,11.784,6.562,13.561,2.457,10.363,5.492,2.682,3.947,6.408,4.517,9.278,0.419,0.312,0.075,0.0
46,The_Experiences_of_Loveday_Brooke_Lady_Detective,1893,Catherine_Louisa_Pirkis,63370.0,24919.0,39.32302351270317,3652.0,17.36500547645126,0.1041508957860206,0.5174182072517739,0.3599036297611062,"[['DET', 9274], ['ADJ', 3977], ['NOUN', 11712], ['VERB', 9180], ['ADP', 7912], ['PUNCT', 3902], ['PROPN', 3393], ['AUX', 3485], ['SYM', 1], ['SCONJ', 1592], ['PART', 1601], ['PRON', 5567], ['ADV', 3851], ['CCONJ', 2092], ['NUM', 524], ['INTJ', 238], ['X', 15]]","[('house', 182), ('man', 151), ('room', 132), ('way', 98), ('loveday', 97), ('time', 94), ('day', 76), ('hand', 75), ('lady', 74), ('morning', 66), ('moment', 65), ('window', 56), ('place', 56), ('girl', 56), ('one', 56), ('door', 55), ('fact', 54), ('mother', 54), ('matter', 54), ('case', 49), ('woman', 49), ('name', 47), ('eyes', 47), ('head', 47), ('thing', 46), ('sort', 46), ('work', 45), ('police', 45), ('night', 42), ('face', 42), ('mind', 40), ('attention', 39), ('life', 39), ('chair', 39), ('years', 37), ('side', 37), ('end', 37), ('servants', 36), ('letter', 36), ('road', 35), ('hour', 34), ('people', 33), ('home', 33), ('things', 33), ('part', 33), ('church', 32), ('wife', 30), ('inspector', 30), ('maid', 29), ('course', 29)]","[('said', 301), ('would', 197), ('will', 191), ('see', 109), ('could', 104), ('must', 83), ('found', 80), ('think', 76), ('should', 75), ('came', 75), ('say', 75), ('might', 74), ('made', 71), ('tell', 69), ('know', 68), ('come', 67), ('went', 59), ('can', 58), ('put', 57), ('take', 57), ('may', 55), ('s', 54), ('make', 54), ('told', 53), ('took', 52), ('suppose', 51), ('seemed', 50), ('seen', 49), ('go', 48), ('answered', 48), ('let', 46), ('left', 45), ('give', 45), ('gave', 44), ('shall', 43), ('stood', 43), ('want', 42), ('seems', 41), ('sent', 41), ('brought', 41), ('going', 41), ('turned', 40), ('find', 39), ('saw', 39), ('set', 39), ('taken', 36), ('read', 34), ('asked', 34), ('received', 34), ('thought', 33)]",3902.0,11712.0,9274.0,3977.0,9180.0,1592.0,7912.0,3485.0,1601.0,2092.0,3851.0,3393.0,5567.0,524.0,238.0,15.0,17.144,13.438,1.0,68316.0,5.712,17.144,13.575,5.821,13.438,2.33,11.581,5.101,2.344,3.062,5.637,4.967,8.149,0.767,0.348,0.022,0.001
47,The_Female_Detective,1864,Andrew_Forrester,79199.0,28044.0,35.409537999217164,4423.0,17.914989825910016,0.0928474045647343,0.4846424279380575,0.3319600023310869,"[['NOUN', 14013], ['PRON', 8056], ['AUX', 5791], ['PUNCT', 5417], ['VERB', 11289], ['ADJ', 4861], ['SCONJ', 2713], ['ADP', 8701], ['DET', 11975], ['ADV', 4934], ['CCONJ', 2758], ['PART', 2250], ['NUM', 579], ['PROPN', 2296], ['INTJ', 314], ['X', 27], ['SYM', 2]]","[('man', 206), ('house', 155), ('time', 150), ('woman', 142), ('child', 136), ('case', 120), ('body', 112), ('evidence', 102), ('box', 100), ('murder', 100), ('place', 89), ('way', 86), ('death', 84), ('housekeeper', 76), ('question', 75), ('detective', 73), ('night', 69), ('work', 67), ('lady', 64), ('morning', 63), ('day', 62), ('room', 61), ('mother', 60), ('life', 59), ('men', 57), ('girl', 54), ('person', 53), ('fact', 52), ('business', 52), ('people', 51), ('money', 49), ('father', 48), ('world', 46), ('moment', 46), ('police', 46), ('face', 45), ('kind', 45), ('doctor', 45), ('hall', 45), ('one', 43), ('discovery', 43), ('dear', 43), ('squire', 43), ('detectives', 42), ('town', 41), ('words', 41), ('name', 41), ('part', 41), ('family', 40), ('reader', 38)]","[('said', 335), ('would', 259), ('could', 231), ('will', 168), ('found', 159), ('may', 140), ('say', 128), ('must', 128), ('know', 127), ('made', 120), ('should', 118), ('can', 115), ('came', 96), ('see', 96), ('think', 84), ('went', 81), ('come', 77), ('taken', 75), ('saw', 75), ('got', 72), ('might', 72), ('left', 69), ('put', 66), ('seen', 66), ('asked', 66), ('take', 64), ('’s', 63), ('knew', 61), ('go', 61), ('took', 58), ('heard', 57), ('looked', 57), ('find', 56), ('thought', 56), ('called', 54), ('shall', 53), ('used', 51), ('tell', 50), ('given', 50), ('give', 50), ('let', 49), ('make', 49), ('learnt', 49), ('says', 49), ('having', 49), ('done', 48), ('going', 48), ('appeared', 48), ('believe', 46), ('brought', 45)]",5417.0,14013.0,11975.0,4861.0,11289.0,2713.0,8701.0,5791.0,2250.0,2758.0,4934.0,2296.0,8056.0,579.0,314.0,27.0,16.299,13.13,2.0,85976.0,6.301,16.299,13.928,5.654,13.13,3.156,10.12,6.736,2.617,3.208,5.739,2.671,9.37,0.673,0.365,0.031,0.002
48,The_First_Men_In_The_Moon,1901,H_G_Wells,68219.0,25508.0,37.3913425878421,4586.0,14.882468382032272,0.1135710936584222,0.512165670342011,0.360873605639324,"[['PROPN', 855], ['PUNCT', 5309], ['VERB', 10178], ['ADP', 8246], ['NOUN', 12409], ['SCONJ', 1732], ['PRON', 7200], ['PART', 1513], ['ADV', 4832], ['DET', 9775], ['ADJ', 4903], ['AUX', 3578], ['NUM', 443], ['CCONJ', 3312], ['INTJ', 158], ['X', 5], ['SYM', 1]]","[('moon', 203), ('time', 172), ('cavor', 144), ('things', 131), ('sphere', 126), ('earth', 114), ('air', 103), ('world', 100), ('thing', 98), ('selenites', 96), ('way', 93), ('sort', 89), ('space', 89), ('man', 88), ('light', 81), ('eyes', 78), ('men', 72), ('feet', 70), ('moment', 69), ('hand', 67), ('head', 64), ('sun', 61), ('face', 56), ('darkness', 54), ('glass', 49), ('hands', 48), ('night', 45), ('mind', 42), ('day', 42), ('life', 41), ('one', 40), ('side', 39), ('sky', 35), ('place', 34), ('gold', 34), ('lunar', 34), ('sound', 32), ('crater', 30), ('idea', 29), ('edge', 29), ('work', 29), ('point', 29), ('part', 28), ('snow', 28), ('creatures', 28), ('brain', 28), ('heads', 28), ('substance', 27), ('number', 27), ('end', 27)]","[('said', 312), ('came', 167), ('could', 159), ('seemed', 153), ('would', 141), ('must', 132), ('made', 125), ('see', 119), ('’s', 110), ('can', 105), ('will', 98), ('think', 97), ('saw', 96), ('might', 95), ('come', 93), ('know', 82), ('should', 75), ('looked', 71), ('go', 70), ('may', 64), ('stood', 63), ('got', 57), ('became', 56), ('went', 56), ('turned', 51), ('make', 50), ('took', 46), ('going', 46), ('seen', 44), ('felt', 43), ('cried', 43), ('find', 42), ('done', 42), ('began', 41), ('look', 40), ('sat', 40), ('fell', 38), ('take', 38), ('’ve', 37), ('thought', 36), ('asked', 36), ('seem', 36), ('say', 35), ('stared', 34), ('heard', 34), ('imagine', 34), ('told', 34), ('found', 33), ('understand', 32), ('’m', 32)]",5309.0,12409.0,9775.0,4903.0,10178.0,1732.0,8246.0,3578.0,1513.0,3312.0,4832.0,855.0,7200.0,443.0,158.0,5.0,16.668,13.671,1.0,74449.0,7.131,16.668,13.13,6.586,13.671,2.326,11.076,4.806,2.032,4.449,6.49,1.148,9.671,0.595,0.212,0.007,0.001
49,The_Heir_of_Redclyffe,1852,Charlotte_M_Yonge,233726.0,84116.0,35.98914968809632,13678.0,17.37052200614125,0.0527651301559514,0.5050135574494353,0.3468974681610339,"[['PUNCT', 20645], ['ADP', 23594], ['ADJ', 15676], ['NOUN', 33700], ['SCONJ', 6859], ['VERB', 37530], ['PRON', 27239], ['INTJ', 1024], ['DET', 26038], ['PROPN', 12141], ['AUX', 16787], ['NUM', 954], ['ADV', 16223], ['PART', 9222], ['CCONJ', 10139], ['X', 30], ['SYM', 4]]","[('guy', 1041), ('time', 454), ('amabel', 273), ('way', 271), ('one', 261), ('day', 229), ('face', 222), ('thing', 210), ('mother', 209), ('man', 199), ('father', 187), ('hand', 176), ('letter', 167), ('eyes', 166), ('head', 165), ('room', 165), ('mind', 155), ('moment', 153), ('sister', 148), ('home', 147), ('night', 144), ('morning', 138), ('brother', 137), ('life', 136), ('evening', 127), ('voice', 125), ('things', 124), ('heart', 121), ('words', 121), ('morville', 112), ('child', 110), ('people', 107), ('love', 105), ('word', 104), ('place', 102), ('uncle', 101), ('hands', 101), ('manner', 101), ('care', 100), ('door', 99), ('papa', 98), ('world', 95), ('family', 95), ('edmonstone', 91), ('tone', 90), ('house', 90), ('course', 88), ('mamma', 87), ('rest', 82), ('cousin', 80)]","[('said', 1827), ('would', 1145), ('could', 988), ('will', 602), ('must', 491), ('see', 477), ('think', 474), ('should', 466), ('know', 459), ('thought', 426), ('made', 378), ('come', 370), ('came', 352), ('can', 345), ('say', 310), ('might', 295), ('make', 291), ('go', 289), ('tell', 270), ('looked', 218), ('take', 202), ('went', 200), ('saw', 197), ('told', 197), ('knew', 194), ('let', 181), ('shall', 177), ('going', 176), ('hear', 172), ('may', 167), ('heard', 166), ('seemed', 165), ('done', 159), ('look', 159), ('found', 157), ('looking', 156), ('give', 153), ('like', 151), ('wish', 151), ('asked', 149), ('believe', 146), ('put', 137), ('read', 136), ('speak', 130), ('thank', 127), ('left', 127), ('seen', 124), ('bear', 123), ('ca', 122), ('felt', 119)]",20645.0,33700.0,26038.0,15676.0,37530.0,6859.0,23594.0,16787.0,9222.0,10139.0,16223.0,12141.0,27239.0,954.0,1024.0,30.0,13.072,14.558,4.0,257805.0,8.008,13.072,10.1,6.081,14.558,2.661,9.152,6.512,3.577,3.933,6.293,4.709,10.566,0.37,0.397,0.012,0.002
50,The_History_of_Mr_Polly,1910,H_G_Wells,68612.0,29577.0,43.1076196583688,5922.0,11.587470449172576,0.1328582670280668,0.5318033850534897,0.3928408282425198,"[['PRON', 5783], ['VERB', 10362], ['PUNCT', 5052], ['PROPN', 4458], ['ADV', 4467], ['CCONJ', 3659], ['ADP', 7994], ['DET', 9071], ['NOUN', 13157], ['NUM', 424], ['ADJ', 5036], ['INTJ', 185], ['AUX', 2997], ['SCONJ', 1220], ['PART', 1556], ['X', 37], ['SYM', 2]]","[('time', 139), ('man', 138), ('things', 130), ('shop', 108), ('life', 85), ('mind', 85), ('door', 85), ('parsons', 75), ('woman', 73), ('window', 73), ('bit', 72), ('people', 69), ('miriam', 69), ('way', 62), ('world', 61), ('fire', 61), ('moment', 60), ('head', 59), ('sort', 59), ('place', 58), ('face', 57), ('day', 56), ('eyes', 55), ('hand', 52), ('voice', 52), ('house', 51), ('hands', 45), ('room', 43), ('eye', 42), ('thing', 41), ('years', 41), ('street', 37), ('men', 37), ('voules', 37), ('back', 36), ('side', 35), ('sense', 34), ('business', 34), ('manner', 33), ('bicycle', 32), ('wall', 31), ('end', 31), ('word', 30), ('idea', 30), ('garden', 30), ('hat', 29), ('church', 29), ('tea', 29), ('night', 29), ('pentstemon', 29)]","[('said', 731), ('would', 164), ('got', 139), ('s', 117), ('came', 113), ('could', 106), ('went', 104), ('come', 94), ('see', 93), ('made', 89), ('m', 82), ('seemed', 79), ('go', 72), ('found', 72), ('say', 70), ('think', 64), ('might', 62), ('ve', 62), ('became', 58), ('going', 57), ('felt', 53), ('can', 51), ('must', 49), ('sat', 49), ('thought', 49), ('put', 47), ('should', 47), ('ca', 47), ('stood', 46), ('make', 45), ('know', 44), ('took', 44), ('look', 44), ('asked', 44), ('turned', 43), ('ll', 42), ('cried', 42), ('ought', 38), ('want', 38), ('looking', 37), ('began', 37), ('take', 36), ('done', 36), ('will', 34), ('gone', 34), ('looked', 33), ('suppose', 33), ('ave', 32), ('appeared', 31), ('ai', 31)]",5052.0,13157.0,9071.0,5036.0,10362.0,1220.0,7994.0,2997.0,1556.0,3659.0,4467.0,4458.0,5783.0,424.0,185.0,37.0,17.436,13.732,2.0,75460.0,6.695,17.436,12.021,6.674,13.732,1.617,10.594,3.972,2.062,4.849,5.92,5.908,7.664,0.562,0.245,0.049,0.003
51,The_Legacy_of_Cain,1888,Willkie_Collins,118591.0,42040.0,35.4495703721193,9729.0,12.202179052317812,0.065079685973247,0.4991762436874475,0.3404022678787043,"[['PUNCT', 10244], ['PROPN', 4179], ['DET', 15719], ['NOUN', 18509], ['VERB', 19620], ['ADP', 12735], ['PRON', 16468], ['AUX', 8144], ['SCONJ', 2756], ['PART', 4584], ['ADV', 6654], ['ADJ', 7343], ['CCONJ', 2727], ['NUM', 463], ['INTJ', 417], ['X', 6]]","[('time', 269), ('father', 238), ('man', 224), ('way', 201), ('eunice', 166), ('room', 157), ('friend', 155), ('mind', 150), ('child', 145), ('woman', 143), ('sister', 142), ('face', 140), ('letter', 137), ('name', 122), ('door', 121), ('doctor', 120), ('place', 119), ('life', 116), ('day', 116), ('lady', 109), ('house', 109), ('hand', 101), ('person', 97), ('eyes', 95), ('words', 95), ('mother', 95), ('wife', 94), ('girl', 93), ('word', 83), ('state', 81), ('minister', 81), ('daughter', 77), ('moment', 77), ('papa', 74), ('heart', 71), ('reply', 68), ('hands', 68), ('end', 64), ('people', 62), ('creature', 61), ('voice', 59), ('thing', 58), ('head', 55), ('part', 54), ('reason', 54), ('helena', 53), ('death', 52), ('days', 52), ('dear', 52), ('subject', 51)]","[('said', 574), ('could', 302), ('will', 278), ('say', 268), ('would', 253), ('see', 236), ('can', 234), ('might', 223), ('know', 215), ('asked', 189), ('think', 170), ('tell', 170), ('let', 170), ('may', 168), ('left', 159), ('made', 157), ('should', 148), ('must', 144), ('told', 134), ('looked', 134), ('shall', 129), ('went', 128), ('heard', 127), ('go', 123), ('come', 119), ('answered', 117), ('make', 116), ('find', 113), ('take', 111), ('look', 110), ('found', 108), ('ask', 106), ('saw', 104), ('put', 96), ('hear', 89), ('took', 88), ('felt', 87), ('seen', 86), ('came', 84), ('having', 82), ('got', 81), ('speak', 80), ('mean', 79), ('feel', 77), ('done', 77), ('want', 75), ('thought', 75), ('began', 74), ('seemed', 72), ('remember', 71)]",10244.0,18509.0,15719.0,7343.0,19620.0,2756.0,12735.0,8144.0,4584.0,2727.0,6654.0,4179.0,16468.0,463.0,417.0,6.0,14.176,15.027,0.0,130568.0,7.846,14.176,12.039,5.624,15.027,2.111,9.754,6.237,3.511,2.089,5.096,3.201,12.613,0.355,0.319,0.005,0.0
52,The_Mirror_of_the_Sea,1907,Joseph_Conrad,60309.0,24794.0,41.11160854930442,2826.0,21.326963906581742,0.1405057410234287,0.5406271143904655,0.3982389778441353,"[['PROPN', 1140], ['PUNCT', 3329], ['CCONJ', 2244], ['NOUN', 13365], ['ADP', 8727], ['DET', 10042], ['VERB', 6840], ['NUM', 330], ['ADJ', 5485], ['PART', 1355], ['AUX', 2740], ['ADV', 3396], ['PRON', 3624], ['SCONJ', 1536], ['X', 9], ['INTJ', 67], ['SYM', 1]]","[('ship', 306), ('ships', 170), ('sea', 168), ('men', 152), ('man', 139), ('time', 110), ('wind', 108), ('way', 76), ('life', 68), ('days', 65), ('day', 63), ('world', 60), ('weather', 59), ('seaman', 52), ('captain', 50), ('deck', 48), ('years', 48), ('eyes', 47), ('water', 47), ('land', 44), ('name', 44), ('face', 44), ('mate', 43), ('side', 42), ('earth', 41), ('head', 41), ('night', 40), ('end', 40), ('heart', 40), ('part', 39), ('art', 39), ('voice', 38), ('hands', 36), ('sense', 35), ('anchor', 35), ('work', 34), ('love', 34), ('sort', 33), ('fleet', 33), ('gale', 32), ('board', 32), ('iron', 32), ('craft', 32), ('words', 31), ('sky', 31), ('docks', 31), ('moment', 30), ('hand', 29), ('river', 28), ('course', 27)]","[('would', 152), ('could', 105), ('can', 84), ('made', 81), ('must', 73), ('may', 64), ('say', 63), ('go', 62), ('will', 60), ('seemed', 58), ('said', 51), ('come', 50), ('see', 48), ('make', 46), ('look', 42), ('let', 42), ('take', 40), ('seems', 36), ('think', 35), ('’s', 35), ('coming', 33), ('remember', 32), ('seen', 32), ('went', 31), ('used', 31), ('know', 31), ('heard', 31), ('put', 30), ('looked', 29), ('got', 29), ('came', 29), ('should', 29), ('left', 28), ('looking', 28), ('going', 27), ('shall', 26), ('gone', 26), ('lost', 25), ('done', 23), ('brought', 23), ('passed', 23), ('turned', 23), ('called', 22), ('lying', 22), ('gave', 21), ('felt', 21), ('kept', 21), ('keep', 21), ('took', 21), ('stand', 21)]",3329.0,13365.0,10042.0,5485.0,6840.0,1536.0,8727.0,2740.0,1355.0,2244.0,3396.0,1140.0,3624.0,330.0,67.0,9.0,20.808,10.649,1.0,64230.0,5.183,20.808,15.634,8.54,10.649,2.391,13.587,4.266,2.11,3.494,5.287,1.775,5.642,0.514,0.104,0.014,0.002
53,The_Moonstone,1868,Willkie_Collins,194758.0,70953.0,36.43136610562852,13980.0,13.937696709585122,0.0554660234038185,0.4913555554411732,0.3331811466441344,"[['ADP', 24457], ['PRON', 22885], ['VERB', 29735], ['DET', 28407], ['NOUN', 32453], ['PUNCT', 15060], ['PROPN', 10107], ['AUX', 11212], ['PART', 6393], ['ADJ', 11053], ['CCONJ', 5740], ['SCONJ', 4939], ['ADV', 11376], ['NUM', 1190], ['INTJ', 388], ['SYM', 2], ['X', 18]]","[('time', 554), ('way', 400), ('house', 379), ('man', 334), ('diamond', 326), ('sergeant', 324), ('lady', 315), ('room', 301), ('words', 233), ('hand', 227), ('place', 224), ('mind', 220), ('door', 213), ('moment', 189), ('night', 185), ('morning', 183), ('day', 182), ('person', 181), ('letter', 175), ('side', 171), ('moonstone', 168), ('case', 168), ('face', 167), ('eyes', 161), ('life', 155), ('question', 145), ('matter', 141), ('thing', 140), ('penelope', 139), ('head', 139), ('girl', 138), ('aunt', 126), ('word', 125), ('things', 123), ('people', 120), ('sir', 119), ('interest', 116), ('end', 110), ('view', 106), ('servants', 103), ('daughter', 101), ('woman', 99), ('boy', 97), ('verinder', 97), ('name', 96), ('hands', 96), ('bed', 96), ('reason', 94), ('subject', 88), ('birthday', 87)]","[('said', 857), ('will', 466), ('would', 415), ('say', 389), ('could', 378), ('see', 326), ('can', 320), ('went', 300), ('looked', 271), ('know', 270), ('may', 261), ('might', 260), ('’s', 258), ('made', 257), ('put', 251), ('got', 243), ('left', 243), ('asked', 235), ('came', 233), ('tell', 218), ('must', 215), ('go', 215), ('let', 209), ('took', 205), ('found', 200), ('take', 199), ('come', 195), ('done', 194), ('heard', 185), ('answered', 184), ('having', 182), ('saw', 177), ('shall', 176), ('says', 169), ('make', 166), ('should', 162), ('told', 159), ('think', 155), ('find', 141), ('thought', 134), ('going', 131), ('felt', 128), ('turned', 127), ('speak', 123), ('seen', 122), ('look', 117), ('leave', 112), ('happened', 111), ('taken', 110), ('looking', 108)]",15060.0,32453.0,28407.0,11053.0,29735.0,4939.0,24457.0,11212.0,6393.0,5740.0,11376.0,10107.0,22885.0,1190.0,388.0,18.0,15.065,13.804,2.0,215415.0,6.991,15.065,13.187,5.131,13.804,2.293,11.353,5.205,2.968,2.665,5.281,4.692,10.624,0.552,0.18,0.008,0.001
